Description,Down-regulated SIV.Early ART During ART,Down-regulated SIV.Early ART Early ATI,Down-regulated SIV.Late ART Early ATI,Up-regulated SIV.Early ART During ART,Up-regulated SIV.Early ART Early ATI,Up-regulated SIV.Late ART Early ATI
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS,2.26271780503866e-08,5.536324888553948e-10,1.33578956835341e-08,1.0,1.0,1.0
WP_MITOCHONDRIAL_COMPLEX_III_ASSEMBLY,1.0,1.0,1.0,0.0018484806710807,0.0033251628437791,1.0
WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY,1.0,0.0385503607338595,1.0,0.0114405733553364,1.0,1.0
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,1.0,0.0064267972264913,0.0100817354288922,5.21414192511269e-10,7.255480082574279e-09,0.0267149296469484
WP_MITOCHONDRIAL_LONG_CHAIN_FATTY_ACID_BETAOXIDATION,1.0,1.0,1.0,1.19094841143648e-06,1.62885026456439e-06,4.94847171207846e-05
WP_MRNA_PROCESSING,1.0,1.0,1.0,1.13998890684506e-24,3.4763128954775907e-19,5.995039083582631e-20
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS,0.0001652536786149,0.0135146957898984,0.0003682263886904,1.0,1.0,1.0
WP_NAD_METABOLISM_SIRTUINS_AND_AGING,1.0,1.0,1.0,1.0,0.0302785854203074,1.0
WP_NANOMATERIAL_INDUCED_APOPTOSIS,1.0,1.0,1.0,1.0,1.0,0.003560320854072
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING,1.0,0.0222299183509353,1.0,1.0,1.0,1.0
WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING_PATHWAY,0.0060385803014864,1.0,1.0,1.0,1.0,1.0
WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY,1.0,1.0,1.0,1.0,1.0,0.0186769437758798
WP_NEUROINFLAMMATION,0.0202813471259137,1.0,1.0,1.0,1.0,1.0
WP_NONALCOHOLIC_FATTY_LIVER_DISEASE,1.0,1.0,0.0149627154373168,1.79526319508916e-08,1.59381489985251e-07,0.045698927173024
WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL,1.0,1.0,1.0,0.0004374486440129,0.0163490359663448,0.0058721115411997
WP_ONECARBON_METABOLISM,1.0,1.0,1.0,1.0,1.0,0.045698927173024
WP_OXIDATIVE_DAMAGE_RESPONSE,1.0,1.0,1.0,1.0,0.031122242574202,0.0472295475219734
WP_OXIDATIVE_PHOSPHORYLATION,1.0,5.36100106280398e-05,0.0041336907403389,1.21556943291414e-11,1.03019089459846e-07,1.0
WP_OXIDATIVE_STRESS_RESPONSE,1.0,1.0,1.0,0.0450311925368182,1.0,1.0
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,1.0,1.0,1.0,1.0,0.0408331339942088,0.0065280131809082
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,1.0,1.0,1.0,5.18351882811699e-05,0.0208738276984531,1.0
WP_PDGF_PATHWAY,1.0,1.0,1.0,1.0,0.0011113055550798,0.038509046080808
WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SIGNALING,1.0,1.0,1.0,1.0,1.0,0.0262508230754811
WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE,1.0,1.0,1.0,0.0201426073689415,0.0139758946164608,0.0220833435480677
WP_PPARALPHA_PATHWAY,1.0,1.0,1.0,0.0137792139834437,0.0026650224366524,0.0049030666337403
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS,0.0089212613642138,0.0003225485700291,0.0042739899943296,1.0,1.0,1.0
WP_PROLACTIN_SIGNALING_PATHWAY,1.0,1.0,1.0,1.0,0.0316347110527716,1.0
WP_PROTEASOME_DEGRADATION,1.0,1.0,1.0,8.774520542152101e-12,4.0128774361953094e-10,1.38402278806063e-06
WP_PURINE_METABOLISM,1.0,1.0,1.0,0.0489852629858379,1.0,1.0
WP_PURINE_METABOLISM_AND_RELATED_DISORDERS,1.0,1.0,1.0,0.0450311925368182,1.0,1.0
WP_PYRIMIDINE_METABOLISM,1.0,1.0,1.0,0.0284977380124714,1.0,1.0
WP_QUERCETIN_AND_NFKB_AP1_INDUCED_APOPTOSIS,1.0,1.0,1.0,1.0,0.0103113242037168,0.0156121649477761
WP_REGULATION_OF_ACTIN_CYTOSKELETON,0.0135239157782986,1.0,0.0444066315156845,1.0,1.0,1.0
WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASEANAPHASE_TRANSITION,1.0,1.0,1.0,0.0325073065233795,1.0,1.0
WP_RETINOBLASTOMA_GENE_IN_CANCER,1.0,1.0,1.0,0.000197148393393,0.0001689584336635,0.0014291478810045
WP_RIBOFLAVIN_AND_COQ_DISORDERS,1.0,1.0,1.0,0.0018484806710807,1.0,1.0
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING,1.0,1.0,1.0,3.09069039159225e-05,0.0015593680239638,0.033111419643487
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,0.0345135183805201,0.0017144615758721,0.0099280329475642,1.0,1.0,1.0
WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE,1.0,1.0,1.0,3.1062147231756197e-07,3.72005235850209e-07,0.0007309913925771
WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC,1.0,1.0,1.0,1.13461808331375e-08,2.7549525088282402e-08,1.1578515221735201e-07
WP_TGFBETA_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION,1.0,0.0428072057453079,1.0,1.0,1.0,1.0
WP_TGFBETA_SIGNALING_PATHWAY,0.0130244010940409,1.0,1.0,1.0,1.0,1.0
WP_TNFALPHA_SIGNALING_PATHWAY,1.0,1.0,1.0,0.0096632698033291,0.0008774118294111,0.0025134402815424
WP_TRANSLATION_FACTORS,1.0,1.0,1.0,1.5599868852479898e-07,0.0001174363875221,0.0001094939449712
WP_TRANSSULFURATION_PATHWAY,1.0,1.0,1.0,0.0450311925368182,1.0,1.0
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA,0.0049022986497813,0.0058158680859221,0.0294028707087161,1.0,1.0,1.0
WP_VASOPRESSINREGULATED_WATER_REABSORPTION,1.0,1.0,1.0,1.0,1.0,0.0325598232566074
WP_VEGFAVEGFR2_SIGNALING_PATHWAY,2.61555911840651e-05,0.0053709373911284,0.000248958816456,8.609122224176579e-07,9.28623052028601e-08,9.699034460025858e-07
